zpid,street,city,state,zipcode,price,sold,soldTime,priceSqft,latitude,longitude,numBedrooms,numBathrooms,sqft
219838705,3025 21st St APT 2D, Long Island City ,NY ,11102,-1,690000,06/27/2018,1014 ,40.76989,-73.9278,1,1,680
219839021,2337 31st Rd # 1A, Long Island City ,NY ,11106,-1,535000,03/17/2016,972 ,40.76598,-73.92914,-1,-1,550
219839023,2337 31st Rd # 2A, Long Island City ,NY ,11106,-1,565000,01/18/2018,1169 ,40.76598,-73.92914,-1,-1,483
219839027,2337 31st Rd APT 3B, Long Island City ,NY ,11106,-1,612660,03/31/2016,1134 ,40.76598,-73.92914,-1,-1,540
219839028,2337 31st Rd # 3C, Long Island City ,NY ,11106,-1,660538,02/11/2016,1017 ,40.76598,-73.92914,-1,-1,649
219839030,2337 31st Rd # 4B, Long Island City ,NY ,11106,-1,616041,01/28/2016,1140 ,40.76598,-73.92914,-1,-1,540
219839031,2337 31st Rd # 4C, Long Island City ,NY ,11106,-1,674081,04/27/2016,969 ,40.76598,-73.92914,1,1,695
219839032,2337 31st Rd # 5A, Long Island City ,NY ,11106,-1,768778,04/19/2016,1114 ,40.76598,-73.92914,-1,-1,690
219839207,3039 32nd St # 1A, Long Island City ,NY ,11102,-1,755000,10/09/2018,877 ,40.76652,-73.92058,-1,-1,860
219839211,3039 32nd St # 3B, Long Island City ,NY ,11102,-1,534581,02/12/2016,855 ,40.76652,-73.92058,-1,-1,625
219839228,2540 38th St # 2A, Long Island City ,NY ,11103,-1,515000,11/03/2016,809 ,40.76901,-73.91193,-1,-1,636
219839229,2540 38th St APT 2B, Long Island City ,NY ,11103,-1,719000,06/06/2018,1123 ,40.76901,-73.91193,1,1,640
219839231,2540 38th St # 2D, Long Island City ,NY ,11103,-1,720000,03/30/2018,1114 ,40.76901,-73.91193,-1,-1,646
219839240,2540 38th St # 5A, Long Island City ,NY ,11103,-1,900000,06/28/2016,1170 ,40.76901,-73.91193,-1,-1,769
219839476,2540 Shore Blvd APT 15S, Astoria ,NY ,11102,-1,635000,05/24/2018,976 ,40.776116,-73.929048,1,1,650
219849219,9740 64th Ave # 4C, Flushing ,NY ,11374,-1,697501,03/22/2017,719 ,40.73029,-73.8585,2,2,970
219850101,6361 99th St APT C14, Rego Park ,NY ,11374,-1,450000,11/15/2016,428 ,40.731409,-73.856021,2,2,1050
219850371,6434 102nd St APT 5U, Rego Park ,NY ,11374,-1,265000,09/28/2017,407 ,40.730642,-73.853448,1,1,650
219851063,6636 Yellowstone Blvd APT 6E, Forest Hills ,NY ,11375,-1,455000,04/17/2017,395 ,40.728688,-73.849768,1,1,1150
219851331,10240 67th Dr APT 4D, Forest Hills ,NY ,11375,-1,469000,02/24/2017,446 ,40.726528,-73.849756,2,1.5,1050
219851356,10325 68th Ave APT 3E, Forest Hills ,NY ,11375,-1,467000,09/11/2018,424 ,40.726152,-73.850027,2,1.5,1100
219851463,10420 68th Dr APT B26, Forest Hills ,NY ,11375,-1,487000,01/18/2019,453 ,40.724552,-73.848674,2,1,1075
219851464,10420 68th Dr APT B28, Forest Hills ,NY ,11375,-1,420203,06/21/2016,472 ,40.724552,-73.848674,2,1,890
219851507,6910 Yellowstone Blvd APT 308, Forest Hills ,NY ,11375,-1,480000,05/31/2017,436 ,40.724071,-73.847212,2,1,1100
219852041,6530 108th St APT 1C, Forest Hills ,NY ,11375,-1,165000,12/19/2017,330 ,40.730485,-73.848771,-1,1,500
219852042,6530 108th St APT 2C, Forest Hills ,NY ,11375,-1,159000,01/26/2017,318 ,40.730485,-73.848771,-1,1,500
219852340,6735 Yellowstone Blvd APT 5G, Forest Hills ,NY ,11375,-1,465000,02/21/2017,387 ,40.72748,-73.84861,2,1,1200
219852615,6766 108th St APT C47, Forest Hills ,NY ,11375,-1,500000,09/08/2017,409 ,40.727073,-73.847432,2,1,1220
219852796,61-20 Grand Central Pkwy # B303, Forest Hills ,NY ,11375,-1,435000,02/27/2018,310 ,40.738337,-73.847041,3,2,1400
219852839,6120 Grand Central Pkwy APT C1005, Forest Hills ,NY ,11375,-1,430950,04/24/2018,297 ,40.734542,-73.844328,3,2,1450
219852900,6120 Grand Central Pkwy APT C900, Forest Hills ,NY ,11375,-1,199000,05/08/2017,221 ,40.734542,-73.844328,1,1,900
219853204,6861 Yellowstone Blvd APT 501, Forest Hills ,NY ,11375,-1,512179,03/03/2017,465 ,40.725012,-73.846685,2,1,1100
219853230,6861 Yellowstone Blvd APT 704, Forest Hills ,NY ,11375,-1,800000,05/08/2017,533 ,40.725012,-73.846685,3,2,1500
219853313,6910 108th St # 9AJ, Forest Hills ,NY ,11375,-1,500000,07/01/2016,416 ,40.724516,-73.845726,2,2,1200
219853317,6910 108th St APT 9L, Forest Hills ,NY ,11375,-1,720000,06/10/2016,423 ,40.724516,-73.845726,3,2,1700
219853350,10615 Queens Blvd APT 4S, Forest Hills ,NY ,11375,-1,522000,06/28/2016,401 ,40.722921,-73.84605,2,1,1300
219853398,6960 108th St APT 408, Forest Hills ,NY ,11375,-1,521000,08/31/2018,521 ,40.723203,-73.845189,2,1,1000
219853468,7020 108th St APT 14P, Forest Hills ,NY ,11375,-1,745000,12/21/2016,532 ,40.722496,-73.844887,2,2,1400
219853475,7020 108th St APT 15N, Forest Hills ,NY ,11375,-1,545000,11/29/2016,495 ,40.722496,-73.844887,2,1,1100
219853498,7020 108th St APT 4B, Forest Hills ,NY ,11375,-1,458000,09/30/2016,508 ,40.722496,-73.844887,1,1,900
219853531,7020 108th St APT 7P, Forest Hills ,NY ,11375,-1,583000,12/21/2016,448 ,40.722496,-73.844887,2,2,1300
219853853,10820 71st Ave APT 2E, Flushing ,NY ,11375,-1,802000,09/02/2016,945 ,40.722126,-73.841644,-1,-1,848
219853898,10820 71st Ave APT 10B, Flushing ,NY ,11375,-1,990000,04/01/2016,897 ,40.722126,-73.841644,-1,-1,1103
219854480,7210 112th St APT 5F, Forest Hills ,NY ,11375,-1,525000,09/23/2016,403 ,40.721232,-73.838739,2,2,1300
219854486,7210 112th St APT 6G, Forest Hills ,NY ,11375,-1,637000,10/01/2018,530 ,40.721232,-73.838739,2,2,1200
219854795,11045 Queens Blvd APT 607, Forest Hills ,NY ,11375,-1,158000,01/23/2017,316 ,40.719717,-73.838819,-1,1,500
219854822,11045 Queens Blvd APT 916, Forest Hills ,NY ,11375,-1,640000,12/08/2016,387 ,40.719717,-73.838819,3,2,1650
219854951,11314 72nd Rd APT 2R, Forest Hills ,NY ,11375,-1,172380,01/20/2017,362 ,40.721155,-73.836269,-1,1,475
219855192,7520 113th St APT 6H, Forest Hills ,NY ,11375,-1,145000,05/19/2017,290 ,40.718644,-73.835897,-1,1,500
219855929,6120 71st St, Middle Village ,NY ,11379,-1,980000,02/22/2016,344 ,40.720611,-73.887048,-1,-1,2846
219855981,6542 77th Pl, Middle Village ,NY ,11379,-1,640000,02/23/2016,553 ,40.716211,-73.876545,-1,-1,1156
219856236,63-109 Saunders St APT B10, Rego Park ,NY ,11374,-1,257000,03/06/2017,311 ,40.728952,-73.861555,1,1,825
219856390,6441 Saunders St APT 102, Rego Park ,NY ,11374,-1,400000,09/07/2016,400 ,40.728494,-73.860018,2,1,1000
219856416,6441 Saunders St APT 304, Rego Park ,NY ,11374,-1,438000,04/04/2017,438 ,40.728494,-73.860018,2,1,1000
219856730,65 Wetherole St # 4-X, Rego Park ,NY ,11374,-1,288990,02/03/2017,361 ,40.726175,-73.857984,1,1,800
219856928,6515 Alderton St APT 3E, Rego Park ,NY ,11374,-1,385000,11/01/2017,385 ,40.720877,-73.858946,2,1.5,1000
219857584,6776 Booth St APT 1L, Forest Hills ,NY ,11375,-1,569201,07/24/2017,406 ,40.724519,-73.852128,2,2,1400
219857586,6776 Booth St APT 1N, Forest Hills ,NY ,11375,-1,580296,06/06/2018,414 ,40.724519,-73.852128,2,2,1400
219857611,6776 Booth St APT 4E, Forest Hills ,NY ,11375,-1,620000,07/12/2016,459 ,40.724519,-73.852128,2,2,1350
219857800,9921 67th Rd APT 5E, Forest Hills ,NY ,11375,-1,179000,09/27/2018,358 ,40.724534,-73.854445,-1,1,500
219858003,6820 Selfridge St APT 6L, Forest Hills ,NY ,11375,-1,160000,06/16/2016,290 ,40.713338,-73.856986,-1,1,550
219858242,6844 Burns St APT D4, Forest Hills ,NY ,11375,-1,535000,12/20/2018,505 ,40.720718,-73.850592,2,1,1059
219858673,10620 70th Ave APT 4D, Flushing ,NY ,11375,-1,635000,06/28/2017,836 ,40.72096,-73.84695,-1,-1,759
219858684,10620 70th Ave APT 8B, Flushing ,NY ,11375,-1,522210,02/10/2016,357 ,40.72096,-73.84695,-1,-1,1461
219858687,10620 70th Ave # S5, Flushing ,NY ,11375,-1,522210,02/10/2016,92 ,40.72096,-73.84695,-1,-1,5650
219858988,10914 Ascan Ave APT 3A, Forest Hills ,NY ,11375,-1,539000,03/23/2017,513 ,40.718634,-73.840035,2,1,1050
219860227,11817 Union Tpke UNIT 20GH, Forest Hills ,NY ,11375,-1,622000,05/25/2017,365 ,40.713309,-73.83496,3,3,1700
219860924,6002 69th Ave, Ridgewood ,NY ,11385,-1,1M,02/25/2016,277 ,40.702032,-73.898968,-1,-1,3600
219860925,6334 Fresh Pond Rd APT 2A, Flushing ,NY ,11385,-1,511670,03/16/2018,794 ,40.7119,-73.90017,1,1,644
219860929,6334 Fresh Pond Rd APT 2E, Flushing ,NY ,11385,-1,524398,09/06/2017,847 ,40.7119,-73.90017,-1,-1,619
219860930,6334 Fresh Pond Rd APT 2F, Flushing ,NY ,11385,-1,527310,02/09/2018,858 ,40.7119,-73.90017,-1,-1,614
219860932,6334 Fresh Pond Rd APT 2H, Flushing ,NY ,11385,-1,507000,01/02/2018,786 ,40.7119,-73.90017,-1,-1,645
219860937,6334 Fresh Pond Rd APT 3E, Flushing ,NY ,11385,-1,519307,12/08/2017,838 ,40.7119,-73.90017,-1,-1,619
219860938,6334 Fresh Pond Rd APT 3F, Flushing ,NY ,11385,-1,529490,01/29/2018,855 ,40.7119,-73.90017,1,1,619
219860942,6334 Fresh Pond Rd APT 4B, Flushing ,NY ,11385,-1,385320,09/29/2017,802 ,40.7119,-73.90017,-1,-1,480
219860947,6334 Fresh Pond Rd APT 4G, Flushing ,NY ,11385,-1,510716,10/02/2017,833 ,40.7119,-73.90017,-1,-1,613
219860948,6334 Fresh Pond Rd APT 4H, Flushing ,NY ,11385,-1,547818,07/25/2017,849 ,40.7119,-73.90017,-1,-1,645
219861369,2338 124th St, College Pt ,NY ,11356,-1,772500,02/16/2016,418 ,40.777543,-73.844614,-1,-1,1848
219862162,31 138th St # 5G, Flushing ,NY ,11354,-1,265000,03/02/2016,254 ,40.769822,-73.829565,2,1,1040
219862243,31-70 138th St # 6F, Flushing ,NY ,11354,-1,50000,12/11/2017,58 ,40.768539,-73.83009,1,1,850
219862359,16015 Powells Cove Blvd APT C104, Whitestone ,NY ,11357,-1,110000,12/29/2017,244 ,40.794568,-73.800826,-1,1,450
219862585,16625 Powells Cove Blvd APT 11B, Whitestone ,NY ,11357,-1,810000,03/10/2017,405 ,40.794602,-73.79669,3,2,2000
219862948,10 166th St # 9B, Whitestone ,NY ,11357,-1,225000,01/23/2017,261 ,40.791999,-73.798491,1,1,860
219863132,16610 Powells Cove Blvd APT 3A, Whitestone ,NY ,11357,-1,385000,12/14/2017,296 ,40.793636,-73.797152,3,1,1300
219863133,16610 Powells Cove Blvd APT 3B, Whitestone ,NY ,11357,-1,330000,06/01/2017,275 ,40.793636,-73.797152,3,1,1200
219863513,16027 17th Ave # C391, Whitestone ,NY ,11357,-1,190000,10/28/2016,237 ,40.783224,-73.802355,2,1,800
219864793,14355 41st Ave APT 5B, Flushing ,NY ,11355,-1,278000,02/07/2017,370 ,40.760734,-73.821995,1,1,750
219865356,14444 41st Ave # 6B, Flushing ,NY ,11355,-1,259869,05/09/2017,346 ,40.760685,-73.819815,1,1,750
219865532,4142 College Point Blvd # 3B, Flushing ,NY ,11355,-1,639499,01/14/2019,743 ,40.75552,-73.83339,2,2,860
219865534,4142 College Point Blvd # 3D, Flushing ,NY ,11355,-1,628000,10/23/2018,815 ,40.75552,-73.83339,2,2,770
219865535,4142 College Point Blvd # 3E, Flushing ,NY ,11355,-1,489762,03/30/2016,552 ,40.75552,-73.83339,-1,-1,887
219865551,4142 College Point Blvd # 7B, Flushing ,NY ,11355,-1,638000,12/04/2018,733 ,40.75552,-73.83339,-1,-1,870
219865557,4138 College Point Blvd APT 4B, Flushing ,NY ,11355,-1,425000,03/17/2017,748 ,40.75552,-73.83339,-1,-1,568
219865696,13440 Cherry Ave APT 2A, Flushing ,NY ,11355,-1,344168,03/16/2016,509 ,40.75179,-73.82876,-1,-1,675
219865697,13440 Cherry Ave APT 2B, Flushing ,NY ,11355,-1,240926,06/21/2016,526 ,40.75179,-73.82876,-1,-1,458
219865698,13440 Cherry Ave # 2C, Flushing ,NY ,11355,-1,316065,03/16/2016,519 ,40.75179,-73.82876,-1,-1,608
219865699,13440 Cherry Ave APT 2D, Flushing ,NY ,11355,-1,332794,05/20/2016,524 ,40.75179,-73.82876,-1,-1,635
219865700,13440 Cherry Ave APT 2E, Flushing ,NY ,11355,-1,277836,05/06/2016,582 ,40.75179,-73.82876,-1,-1,477
219865701,13440 Cherry Ave APT 2F, Flushing ,NY ,11355,-1,327063,03/23/2016,511 ,40.75179,-73.82876,-1,-1,639
219865702,13440 Cherry Ave APT 3A, Flushing ,NY ,11355,-1,342732,08/29/2016,507 ,40.75179,-73.82876,-1,-1,675
219865703,13440 Cherry Ave APT 3B, Flushing ,NY ,11355,-1,260303,05/04/2016,568 ,40.75179,-73.82876,1,1,458
219865704,13440 Cherry Ave APT 3C, Flushing ,NY ,11355,-1,313621,03/21/2016,515 ,40.75179,-73.82876,-1,-1,608
219865705,13440 Cherry Ave APT 3D, Flushing ,NY ,11355,-1,317584,08/30/2016,500 ,40.75179,-73.82876,-1,-1,635
219865706,13440 Cherry Ave APT 3F, Flushing ,NY ,11355,-1,325696,08/30/2016,509 ,40.75179,-73.82876,-1,-1,639
219865707,13440 Cherry Ave # 4A, Flushing ,NY ,11355,-1,359868,05/05/2016,533 ,40.75179,-73.82876,-1,-1,675
219865708,13440 Cherry Ave # 4B, Flushing ,NY ,11355,-1,244576,06/03/2016,534 ,40.75179,-73.82876,-1,-1,458
219865709,13440 Cherry Ave # 4C, Flushing ,NY ,11355,-1,313621,03/17/2016,515 ,40.75179,-73.82876,-1,-1,608
219865711,13440 Cherry Ave # 4E, Flushing ,NY ,11355,-1,271498,02/05/2016,569 ,40.75179,-73.82876,-1,-1,477
219865714,13440 Cherry Ave APT 5B, Flushing ,NY ,11355,-1,341726,03/16/2016,536 ,40.75179,-73.82876,-1,-1,637
219865715,13440 Cherry Ave APT 5C, Flushing ,NY ,11355,-1,468395,03/29/2017,498 ,40.75179,-73.82876,-1,-1,939
219866428,137-77 45th Ave # 3N, Flushing ,NY ,11355,-1,230000,01/14/2019,383 ,40.752127,-73.821347,-1,1,600
219866504,137-59 Juniper Ave, Flushing ,NY ,11355,-1,715829,04/06/2016,365 ,40.750025,-73.819755,-1,-1,1960
219866769,142-15 Franklin Ave # 5D, Flushing ,NY ,11355,-1,220000,04/19/2017,302 ,40.756633,-73.823181,1,1,728
219866777,14215 Franklin Ave APT 6B, Flushing ,NY ,11355,-1,280000,02/08/2017,350 ,40.756569,-73.823322,1,1,800
219867802,4232 147th St # 3A, Flushing ,NY ,11355,-1,575311,10/05/2016,536 ,40.75887,-73.81685,2,2,1072
219867812,4226 147th St UNIT 2A, Flushing ,NY ,11355,-1,365040,05/02/2016,521 ,40.75978,-73.81728,2,1,700
219867859,4330 194th St, Flushing ,NY ,11358,-1,850000,02/18/2016,472 ,40.757003,-73.787743,-1,-1,1800
219869295,20939 23rd Ave APT 4J, Bayside ,NY ,11360,-1,190000,09/21/2017,253 ,40.779119,-73.782277,1,1,750
219869435,21230 23rd Ave APT 4G, Bayside ,NY ,11360,-1,300000,06/22/2018,315 ,40.781644,-73.776842,1,1,950
219869551,1785 215th St APT 4L, Bayside ,NY ,11360,-1,330000,04/17/2017,471 ,40.785604,-73.775941,1,1,700
219869617,1805 215th St APT 11B, Bayside ,NY ,11360,-1,305000,06/30/2016,358 ,40.788355,-73.779496,1,1,850
219869797,1805 215th St APT 9M, Bayside ,NY ,11360,-1,747000,05/11/2017,498 ,40.788355,-73.779496,3,2,1500
219869840,1815 215th St APT 11G, Bayside ,NY ,11360,-1,400000,01/30/2018,421 ,40.788984,-73.781583,1,1,950
219870078,2345 Bell Blvd APT 5G, Bayside ,NY ,11360,-1,375000,06/20/2018,300 ,40.78086,-73.774005,2,2,1250
219870108,23-35 Bell Blvd APT 2H, Bayside ,NY ,11360,-1,370000,03/26/2018,296 ,40.781297,-73.77502,3,2,1250
219870359,20910 41st Ave APT 1S, Bayside ,NY ,11361,-1,195000,12/27/2016,304 ,40.762811,-73.776758,1,1,640
219870484,13831 58th Rd # 1B, Flushing ,NY ,11355,-1,405600,12/01/2016,470 ,40.74474,-73.8274,-1,-1,862
219870489,13831 58th Rd APT 2D, Flushing ,NY ,11355,-1,549000,08/16/2018,694 ,40.74474,-73.8274,3,2,790
219870494,13831 58th Rd # 3D, Flushing ,NY ,11355,-1,464412,12/12/2016,521 ,40.74474,-73.8274,-1,-1,890
219871162,68-37 150th St # 327B, Flushing ,NY ,11367,-1,189000,07/14/2016,252 ,40.732005,-73.818996,1,1,750
219872939,14709 Grand Central Pkwy APT 79B, Jamaica ,NY ,11435,-1,255000,11/03/2016,196 ,40.716098,-73.812359,3,2.5,1300
219873002,144-67 Charter Rd # 13B, Jamaica ,NY ,11435,-1,235000,09/07/2016,179 ,40.717836,-73.814596,3,2,1306
219873210,7507 166th St, Fresh Meadows ,NY ,11366,-1,850000,10/19/2018,685 ,40.727094,-73.802718,-1,-1,1240
219875361,21106 75th Ave APT 4E, Oakland Gardens ,NY ,11364,-1,260000,09/21/2016,288 ,40.737749,-73.76088,2,1,900
219875772,22050 75th Ave # 193B2, Oakland Gardens ,NY ,11364,-1,251600,03/01/2017,375 ,40.739539,-73.751965,2,1,670
219876824,4325 Douglaston Pkwy APT 4F, Little Neck ,NY ,11363,-1,200000,12/05/2016,266 ,40.766962,-73.745637,1,1,750
219876860,24120 Northern Blvd APT 3-D, Little Neck ,NY ,11362,-1,280000,10/26/2018,339 ,40.764984,-73.744479,2,1,825
219876948,5444 Little Neck Pkwy APT 3S, Queens ,NY ,11362,-1,418000,12/26/2017,348 ,40.765578,-73.724652,3,2,1200
219877826,25161 61st Ave # 687, Little Neck ,NY ,11362,-1,240000,03/16/2017,250 ,40.757533,-73.727078,2,1,960
219878242,26429 60th Ave, Flushing ,NY ,11362,-1,1.38M,12/07/2017,300 ,40.761564,-73.717351,4,4,4600
219881960,8335 139th St APT 3P, Jamaica ,NY ,11435,-1,190000,03/29/2017,316 ,40.686964,-73.806154,1,1,600
219882252,14017 84th Dr APT 5G, Jamaica ,NY ,11435,-1,120000,11/30/2017,171 ,40.710028,-73.81663,1,1,700
219882257,14017 84th Dr APT 6B, Jamaica ,NY ,11435,-1,130000,03/08/2017,216 ,40.710028,-73.81663,1,1,600
219882619,8401 Main St APT 625, Jamaica ,NY ,11435,-1,200000,08/19/2016,228 ,40.713158,-73.816368,2,1,875
219882717,14350 Hoover Ave APT 311, Jamaica ,NY ,11435,-1,200000,01/31/2017,200 ,40.713913,-73.813429,2,1,1000
219882725,14350 Hoover Ave APT 417, Jamaica ,NY ,11435,-1,165000,01/14/2019,275 ,40.713913,-73.813429,-1,1,600
219883150,8712 175th St APT 3B, Jamaica ,NY ,11432,-1,345000,03/09/2016,393 ,40.71187,-73.78771,-1,-1,876
219883155,8712 175th St APT 4C, Jamaica ,NY ,11432,-1,288990,11/15/2016,336 ,40.71187,-73.78771,-1,-1,858
219883156,8712 175th St APT 4D, Jamaica ,NY ,11432,-1,167310,06/23/2016,288 ,40.71187,-73.78771,-1,-1,579
219883160,8712 175th St APT 5D, Jamaica ,NY ,11432,-1,300000,04/23/2018,518 ,40.71187,-73.78771,-1,-1,579
219883163,8712 175th St APT 6C, Jamaica ,NY ,11432,-1,253000,06/02/2016,294 ,40.71187,-73.78771,-1,-1,858
219883164,8712 175th St APT 6D, Jamaica ,NY ,11432,-1,162240,06/03/2016,280 ,40.71187,-73.78771,-1,-1,579
219883165,8712 175th St APT 7A, Jamaica ,NY ,11432,-1,354900,06/06/2016,306 ,40.71187,-73.78771,-1,-1,1159
219883559,8714 Homelawn St # 1C, Jamaica ,NY ,11432,-1,102500,01/24/2017,136 ,40.711735,-73.793301,1,1,750
219883628,17270 Highland Ave APT 6T, Jamaica ,NY ,11432,-1,190000,01/14/2019,253 ,40.712991,-73.789208,1,1,750
219883810,17506 Devonshire Rd APT 5F, Jamaica ,NY ,11432,-1,180000,11/01/2016,240 ,40.714416,-73.788674,1,1,750
219883970,10807 176th St, Jamaica ,NY ,11433,-1,699000,09/26/2016,402 ,40.6998,-73.7794,-1,-1,1736
219885745,14408 119th Ave, Jamaica ,NY ,11436,-1,535000,05/21/2018,423 ,40.67789,-73.796185,-1,-1,1264
219885769,13449 158th St, Jamaica ,NY ,11434,-1,727539,09/27/2016,346 ,40.67123,-73.778228,9,5,2100
219886138,338 Beach 12th St, Far Rockaway ,NY ,11691,-1,380000,02/25/2016,409 ,40.59852,-73.745907,-1,-1,928
219886140,1365 Davies Rd, Far Rockaway ,NY ,11691,-1,636406,01/28/2016,300 ,40.599605,-73.748327,-1,-1,2116
219886772,5829 79th St, Middle Village ,NY ,11379,-1,600000,04/14/2016,423 ,40.72626,-73.881005,-1,-1,1416
219886962,10724 71st Rd APT 6C, Forest Hills ,NY ,11375,-1,990000,05/29/2018,763 ,40.71976,-73.84367,-1,-1,1297
219887357,6506 Grand Central Pkwy APT 2C, Forest Hills ,NY ,11375,-1,610000,06/14/2018,674 ,40.73326,-73.84359,-1,-1,904
219888168,10724 71st Rd APT 6C, Forest Hills ,NY ,11375,-1,990000,05/18/2018,763 ,40.71976,-73.84367,-1,-1,1297
219888235,16021 21st Rd, Whitestone ,NY ,11357,-1,885000,09/07/2018,723 ,40.77848,-73.802581,-1,-1,1224
219888729,4720 162nd St, Flushing ,NY ,11358,-1,970000,07/22/2016,432 ,40.751087,-73.805537,-1,-1,2243
219888794,5201 Douglaston Pkwy, Little Neck ,NY ,11362,-1,950000,07/15/2016,500 ,40.759899,-73.740971,-1,-1,1899
219889242,4208 248th St, Little Neck ,NY ,11363,-1,817550,02/18/2016,717 ,40.770271,-73.74145,-1,-1,1140
219889787,24111 52nd Ave, Little Neck ,NY ,11362,-1,930000,07/12/2017,584 ,40.75979,-73.741838,-1,-1,1592
219889987,15452 24th Ave, Whitestone ,NY ,11357,-1,921000,07/09/2018,921 ,40.776388,-73.807359,-1,-1,1000
219890008,4235 Main St # 12-K, Flushing ,NY ,11355,-1,865000,07/22/2016,1175 ,40.75539,-73.82827,-1,-1,736
219890564,8922 170th St, Jamaica ,NY ,11432,-1,980000,07/11/2017,408 ,40.709254,-73.791157,-1,-1,2400
219890843,13440 Cherry Ave # 3E, Flushing ,NY ,11355,-1,242343,01/09/2019,508 ,40.75179,-73.82876,-1,-1,477
219890946,8564 Parsons Blvd, Jamaica ,NY ,11432,-1,910501,11/09/2018,514 ,40.710446,-73.806032,-1,-1,1768
219891605,4645 156th St, Flushing ,NY ,11355,-1,998888,09/28/2018,539 ,40.752848,-73.810371,-1,-1,1850
219891611,2302 169th St, Whitestone ,NY ,11357,-1,960000,10/05/2018,505 ,40.776239,-73.79549,3,2,1900
219914775,10035 Metropolitan Ave, Forest Hills ,NY ,11375,-1,1.62M,07/21/2016,324 ,40.710888,-73.851913,-1,-1,5000
219933221,9067 Sutphin Blvd, Jamaica ,NY ,11435,-1,2.52M,07/18/2018,1070 ,40.701223,-73.807517,-1,-1,2358
219933240,8808 192nd St, Jamaica ,NY ,11423,-1,625000,05/24/2017,251 ,40.715941,-73.770224,-1,-1,2484
219933341,17210 125th Ave, Jamaica ,NY ,11434,-1,690000,02/13/2018,393 ,40.681354,-73.771825,-1,-1,1755
244502357,110-11 Queens Blvd, Forest Hills ,NY ,11375,-1,658000,01/18/2018,506 ,40.720044,-73.839907,1,1,1300
244631513,67-34 223rd Pl # B, Oakland Gardens ,NY ,11364,-1,299000,12/21/2018,260 ,40.745109,-73.753772,3,1,1150
244966635,11045 Queens Blvd APT 911, Forest Hills ,NY ,11375,-1,590000,11/24/2017,472 ,40.719717,-73.838819,2,1.5,1250
245010688,307 Cooper St # 3B, Brooklyn ,NY ,11237,-1,375000,05/30/2018,669 ,40.692366,-73.903196,1,1,560
245010704,100 Newell St APT 2L, Brooklyn ,NY ,11222,-1,725000,10/04/2017,131 ,40.725831,-73.947671,-1,-1,5533
245011312,277 Starr St, Brooklyn ,NY ,11237,-1,1.60M,04/25/2018,692 ,40.706787,-73.921819,4,4,2310
245016756,227 34th St # 1F, Brooklyn ,NY ,11232,-1,743322,09/24/2018,550 ,40.654623,-74.001468,2,1.5,1350
245018805,4002 7th Ave APT 38, Brooklyn ,NY ,11232,-1,325000,05/04/2018,9 ,40.648054,-74.000542,-1,-1,35712
245021974,27 Dodworth St # 4F, Brooklyn ,NY ,11221,-1,829500,12/07/2018,913 ,40.69513,-73.929942,2,2,908
245024407,1059 Manhattan Ave # 5A, Brooklyn ,NY ,11222,-1,743000,10/30/2018,1099 ,40.734914,-73.955349,1,1.5,676
245029849,848 43rd St APT 23, Brooklyn ,NY ,11232,-1,520000,06/27/2017,14 ,40.644083,-73.998509,-1,-1,36980
245032887,1059 Manhattan Ave # 4-A, Brooklyn ,NY ,11222,-1,738231,12/18/2018,1092 ,40.734914,-73.955349,1,1.5,676
245033680,48 Whipple St APT 4B, Brooklyn ,NY ,11206,-1,837000,11/28/2016,26 ,40.701253,-73.944308,-1,-1,31093
245037405,220 Richardson St # 2A, Brooklyn ,NY ,11222,-1,750000,12/17/2018,876 ,40.718883,-73.942442,3,1,856
245043736,172 Wilson Ave # 3A, Brooklyn ,NY ,11237,-1,600000,02/16/2017,576 ,40.69961,-73.924339,2,2,1040
245047166,200 23rd St # 4, Brooklyn ,NY ,11232,-1,1.22M,02/02/2017,922 ,40.66083,-73.996041,3,2,1323
245048705,353 Jefferson Ave # 2, Brooklyn ,NY ,11221,-1,824782,06/07/2016,765 ,40.684147,-73.943695,-1,-1,1078
245052196,765 42nd St APT 24, Brooklyn ,NY ,11232,-1,285000,05/18/2017,10 ,40.646187,-73.999733,-1,-1,26888
245058075,79 Clay St # 3R, Brooklyn ,NY ,11222,-1,699000,02/16/2017,1129 ,40.736852,-73.954702,1,1,619
245060706,143-149 Huron St # 2B, Brooklyn ,NY ,11222,-1,915000,12/07/2016,1007 ,40.732966,-73.957118,-1,-1,908
245061940,4012 7th Ave APT 7, Brooklyn ,NY ,11232,-1,575000,06/29/2017,16 ,40.647982,-74.000379,-1,-1,35712
245063804,1125 Lorimer St APT 5E, Brooklyn ,NY ,11222,-1,799000,09/07/2017,18 ,40.728421,-73.954783,-1,-1,42900
245068581,730 Lafayette Ave APT 1R, Brooklyn ,NY ,11221,-1,881021,11/07/2018,640 ,40.690588,-73.943947,3,1.5,1375
245070111,561 41st St APT 2E, Brooklyn ,NY ,11232,-1,515000,02/03/2017,15 ,40.649813,-74.004223,-1,-1,33528
245107389,14731 38th Ave APT A12, Flushing ,NY ,11354,-1,270000,02/01/2018,360 ,40.763842,-73.818232,1,1,750
245107392,16625 Powells Cove Blvd APT 21-H, Whitestone ,NY ,11357,-1,800000,02/01/2018,421 ,40.794602,-73.79669,3,2,1900
